,recv_socket,create_open_file,sleep,open_scmanager,load_driver,get_host_by_addr,create_interface,create_mutex,set_value,enum_items,get_computer_name,read_value,open_service,change_service_config,copy_file,exit_windows,enum_modules,bind_socket,enum_keys,delete_value,enum_values,write_value,processes,com_create_instance,enum_user,dump_line,unload_driver,load_dll,create_window,read_section_names,message,get_userinfo,get_file_attributes,find_file,open_file,get_username,create_service,query_value,create_file,move_file,open_key,create_socket,vm_write,delete_file,create_process_as_user,get_system_time,create_mailslot,com_createole_object,listen_socket,enum_share,thread,vm_protect,all_section,vm_mapviewofsection,get_windows_directory,enum_processes,open_url,send_socket,download_file,com_get_class_object,kill_process,load_image,delete_share,create_process,logon_as_user,get_system_directory,set_thread_context,create_process_nt,find_window,vm_allocate,enum_handles,connect_socket,set_file_time,start_service,create_thread_remote,show_window,open_process,impersonate_user,connect,enum_services,process,enum_types,vm_read,check_for_debugger,open_mutex,delete_service,read_section,enum_window,set_system_time,add_netjob,set_windows_hook,control_service,accept_socket,trimmed_bytes,download_file_to_cache,destroy_window,get_host_by_name,set_file_attributes,revert_to_self,create_key,create_thread,enum_subtypes,delete_key,create_directory,remove_directory,create_namedpipe,vm_write_4_24,destroy_window2,destroy_window41,destroy_window9,load_dll189,load_dll180_1063_218_25,open_service4,open_service13,open_url5,open_url9,open_key95,open_key13,open_key767_510_35_42,t_train
2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2888,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,13,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,5,35,5,0,1,0,0,0,0,0,1,2,0,0,0,14,0,0,4,0,0,0,0,0,0,3,5,0,0,0,2,0,0,1,0,0,0,46,0,0,1,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2889,303,23,390,7,0,0,0,54,357,0,20,27,3,0,1,0,4,4,61,0,14,0,0,403,0,4875,0,1427,33,0,0,0,13191,8765,9190,183,0,2693,8,1,4573,7,3,4367,0,7,0,0,0,0,27,358,27,0,3,174,1,6,0,4,6,11,0,10,0,68,0,0,11,0,0,4,0,0,0,7,1,9,0,0,12,0,0,6,8,0,0,31,0,0,19,0,0,301,0,16,7,3,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2890,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0,0,0,2,5,5,0,0,16,4,0,22,0,0,3,0,2,0,0,0,0,1,33,1,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,3,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2891,0,5,4676,1,0,0,0,15,6,0,6,45,0,0,0,0,0,0,25,0,11,0,0,33,0,0,0,189,29,0,0,0,4761,1083,47,1,0,466,13,0,5088,2,0,2,0,0,0,0,0,0,7,103,7,0,0,0,0,0,0,2,1,3,0,1,0,35,0,0,3,0,0,0,0,0,0,2,3,1,0,0,4,0,0,1,2,0,0,53,0,0,15,0,0,0,0,41,5,0,0,0,6,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
2892,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,1,4,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12
2893,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,4,35,4,0,1,0,0,0,0,0,1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,1,0,0,0,47,0,0,1,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2894,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,9,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2895,112,53,4916,36,2,0,0,65,769,0,57,430,19,0,16,0,34,20,249,1,48,126,0,214,0,1836,0,4129,141,0,0,0,382,420,1691,10,1,6361,88,1,5152,35,16,34,0,13,0,0,0,0,147,1046,141,0,29,1067,6,30,4,24,48,66,0,73,0,245,5,0,3434,16,0,19,19,4,2,16,61,28,0,0,85,0,34,31,137,0,0,96,0,0,27,5,0,107,0,13,42,42,0,215,105,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2896,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,4,35,4,0,1,0,0,0,0,0,1,2,0,0,0,13,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,1,0,0,0,46,0,0,1,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2897,176,71,7,3,0,0,0,64,58,0,19,0,1,0,2,0,0,5,6,5,3,0,0,7,0,3037,0,477,11,0,44,0,11,25,125,15,0,800,8,0,767,14,24,652,0,11,0,0,0,0,23,412,23,0,0,1,5,15,0,1,8,11,0,11,0,60,0,0,5,39,0,7,0,0,9,0,1,5,0,0,12,0,0,7,3,0,0,14,0,0,15,0,0,182,0,0,12,0,1,5,18,0,0,83,68,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10
2898,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,4,35,4,0,1,0,0,0,0,0,1,2,0,0,0,13,0,0,36,0,0,0,0,0,0,3,4,0,0,0,2,0,0,1,0,0,0,79,0,0,1,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2899,0,0,0,0,0,0,0,8,0,0,0,2535,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,77,4,0,0,0,110,0,0,0,0,9,102,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,185,0,0,0,2,0,0,1,137,0,0,0,0,0,0,0,0,0,0,95,0,0,1,0,0,0,0,137,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2900,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,4,35,4,0,1,0,0,0,0,0,1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,1,0,0,0,47,0,0,1,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2901,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,4,35,4,0,1,0,0,0,0,0,1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,1,0,0,0,47,0,0,1,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2902,40,14,3,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,811,0,144,3,0,51,0,0,0,11,4,0,34,0,0,42,3,4,0,0,1,0,0,0,0,6,26,6,0,0,0,0,9,0,1,0,2,0,1,0,14,0,0,0,7,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,3,0,0,48,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10
2903,125,71,6,3,0,0,0,66,58,0,19,0,1,0,2,0,0,5,6,5,3,0,0,7,0,2272,0,476,11,0,50,0,11,25,125,15,0,800,8,0,767,14,24,652,0,3,0,0,0,0,22,382,22,0,0,1,5,17,0,1,8,11,0,11,0,56,0,0,5,39,0,7,0,0,9,0,1,5,0,0,12,0,0,7,2,0,0,14,0,0,15,0,0,135,0,0,12,0,1,5,18,0,0,83,68,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10
2904,12,9,8,2,0,0,0,7,0,0,6,3,1,0,0,0,0,7,22,0,10,0,0,1578,0,362,0,136,810,0,0,0,8,6,24,1,0,2644,0,0,7351,14,0,0,0,9,0,0,0,0,6,105,6,0,0,0,0,28,0,5,0,1,0,0,0,17,0,0,10,0,0,7,0,0,0,152,0,2,0,0,2,0,0,0,1,0,0,42,0,0,3,0,0,17,0,0,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2905,30,14,3,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,716,0,135,3,0,46,0,0,0,11,4,0,34,0,0,42,3,4,0,0,1,0,0,0,0,6,24,6,0,0,0,0,14,0,1,0,2,0,1,0,13,0,0,0,7,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,3,0,0,42,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10
2906,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,14,0,0,241,1,0,95,0,0,0,0,0,0,0,0,0,5,35,5,0,1,0,0,0,0,0,1,2,0,0,0,13,0,0,1,0,0,0,1,0,0,3,2,0,0,0,2,0,0,1,0,0,0,47,0,0,1,0,0,0,0,41,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2907,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,16,0,0,241,2,0,95,0,0,0,0,0,0,0,0,0,4,35,4,0,1,0,0,0,0,0,1,2,0,0,0,13,0,0,1,0,0,0,2,0,0,3,2,0,0,0,2,0,0,1,0,0,0,47,0,0,1,0,0,0,0,41,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2908,0,1,10,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,112,0,0,0,0,17,4,76,0,0,329,0,0,253,0,0,3,0,0,0,0,0,0,6,97,6,0,72,2,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,13,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,5,35,5,0,1,0,0,0,0,0,1,2,0,0,0,13,0,0,3,0,0,0,0,0,0,3,3,0,0,0,2,0,0,1,0,0,0,47,0,0,1,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2911,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,4,35,4,0,1,0,0,0,0,0,1,2,0,0,0,13,0,0,1,0,0,0,0,0,0,3,2,0,0,0,2,0,0,1,0,0,0,46,0,0,1,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2912,38,14,3,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,763,0,142,3,0,48,0,0,0,11,4,0,34,0,0,42,3,4,0,0,1,0,0,0,0,7,26,7,0,0,0,0,8,0,1,0,2,0,1,0,14,0,0,0,7,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,3,0,0,45,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10
2913,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,14,0,0,241,1,0,95,0,0,0,0,0,0,0,0,0,5,35,5,0,1,0,0,0,0,0,1,2,0,0,0,12,0,0,0,0,0,0,1,0,0,3,1,0,0,0,2,0,0,1,0,0,0,47,0,0,1,0,0,0,0,41,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2914,0,105,43,18,0,0,0,5,30,0,0,14,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,4,0,0,0,1236,826,171,0,0,90,6,0,292,0,0,16,0,5,0,0,0,0,35,0,35,0,32,0,0,0,0,0,33,35,0,35,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,18,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12
2915,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,4,35,4,0,1,0,0,0,0,0,1,2,0,0,0,13,0,0,3,0,0,0,0,0,0,3,3,0,0,0,2,0,0,1,0,0,0,48,0,0,1,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2916,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2917,0,4,56,1,0,0,0,11,13,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,25,0,96,2,0,0,0,2,5,13,1,0,533,0,0,510,1,4,0,0,0,0,0,0,0,4,54,4,0,0,0,0,0,0,0,0,1,0,57,0,13,0,0,0,7,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10
2918,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,4,35,4,0,1,0,0,0,0,0,1,2,0,0,0,13,0,0,3,0,0,0,0,0,0,3,3,0,0,0,2,0,0,1,0,0,0,48,0,0,1,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2919,0,13,9,1,0,0,0,8,0,0,5,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,48,5,0,0,0,6,8,12,0,0,31,0,0,71,10,0,0,0,0,0,0,0,0,1,81,1,0,0,0,10,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,1,0,2,10,0,1,0,0,0,0,0,0,24,0,0,1,0,0,0,0,11,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2920,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,4,35,4,0,1,0,0,0,0,0,1,2,0,0,0,13,0,0,4,0,0,0,0,0,0,3,3,0,0,0,2,0,0,1,0,0,0,48,0,0,1,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2921,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,1,4,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12
2922,3,18,2,5,0,0,0,7,19,0,5,0,2,0,0,0,0,3,0,1,0,0,0,0,0,87,0,116,8,0,0,0,12,15,28,0,0,51,0,0,58,7,0,1,0,3,0,0,0,0,7,47,7,0,1,0,3,3,0,0,1,2,0,1,0,15,0,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,2,0,0,1,0,0,3,0,0,6,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2923,0,0,0,0,0,0,0,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,0,37,0,110,35,0,91,147,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2924,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,77,4,0,0,0,78,32,1,0,0,7,15,0,18,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2925,101,337,7,103,0,0,0,6,18,0,130,131,204,0,4,0,0,101,0,0,1,7,0,1,0,2345,0,282,1,0,0,0,323,532,247,0,0,105,0,0,115,229,0,0,0,0,0,0,0,0,8,131,8,0,0,4,101,101,0,0,5,7,0,5,0,113,0,0,0,0,0,101,0,0,0,0,0,104,101,0,8,0,0,2,0,0,0,10,0,0,1,0,0,101,0,0,255,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2926,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,1,4,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12
2927,705,42,295,8,0,0,0,45,69,0,39,51,4,0,3,0,0,24,557,40,123,2,0,460,0,11757,0,504,51,0,0,0,267,91,311,2,0,3365,136,0,4856,54,0,27,0,33,0,0,0,0,47,358,47,0,4,203,5,132,0,322,1,4,0,3,0,85,0,0,59,0,0,30,17,0,0,5,35,16,4,0,5,0,0,3,8,0,0,112,0,0,29,0,0,709,0,66,35,19,0,9,70,0,4,33,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6
2928,134,71,7,3,0,0,0,70,58,0,19,0,1,0,2,0,0,5,6,5,3,0,0,7,0,2416,0,474,11,0,55,0,11,25,125,15,0,800,8,0,767,14,24,652,0,9,0,0,0,0,22,372,22,0,0,1,5,17,0,1,8,11,0,11,0,57,0,0,5,39,0,7,0,0,9,0,1,5,0,0,12,0,0,7,2,0,0,14,0,0,15,0,0,144,0,0,12,0,1,5,17,0,0,83,68,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10
2929,0,17,16,2,0,0,0,23,24,0,7,6,1,0,0,0,0,0,55,0,5,0,0,130,0,0,0,299,28,0,0,0,18,8,62,2,0,802,9,0,1189,5,0,0,0,1,0,0,0,0,18,182,17,0,0,0,0,0,0,7,2,5,0,6,1,31,0,0,7,0,0,0,0,0,0,0,4,4,0,0,7,0,0,2,3,0,0,15,0,0,21,0,0,0,0,1,4,0,0,1,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2930,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,1,4,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12
2932,0,0,0,0,0,0,0,8,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,4,0,0,0,438,35,1,0,0,10,426,0,13,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,186,0,0,0,2,0,0,1,137,0,0,0,0,0,0,0,0,0,0,96,0,0,1,0,0,0,0,140,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
2933,0,41,2,1,0,0,0,13,49,0,1,20,1,0,36,0,0,0,0,0,0,0,0,9,0,0,0,218,13,0,0,0,84,129,35,0,0,36,0,0,118,2,0,0,0,38,0,0,0,0,6,77,6,0,0,0,0,0,0,0,1,5,0,9,0,22,0,0,2,0,0,0,0,0,0,1,1,0,0,0,6,0,0,1,0,0,0,9,0,0,6,0,0,0,0,6,5,7,0,24,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
2934,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,1,4,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12
2935,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,15,0,0,241,1,0,95,0,0,0,0,0,0,0,0,0,4,35,4,0,1,0,0,0,0,0,1,2,0,0,0,13,0,0,2,0,0,0,1,0,0,3,3,0,0,0,2,0,0,1,0,0,0,48,0,0,3,0,0,0,0,41,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2936,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,16,0,0,241,2,0,95,0,0,0,0,0,0,0,0,0,4,35,4,0,1,0,0,0,0,0,1,2,0,0,0,13,0,0,3,0,0,0,2,0,0,3,2,0,0,0,2,0,0,1,0,0,0,49,0,0,1,0,0,0,0,41,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2937,0,0,2,1,0,0,0,9,0,0,4,98,1,0,0,0,0,0,3,0,2,0,0,17,0,0,0,264,12,0,0,0,156,6,44,1,0,258,0,0,121,0,0,0,0,5,0,0,0,0,6,79,6,0,1,0,0,0,0,0,1,2,0,0,0,16,0,0,5,0,0,0,0,0,0,5,7,0,0,0,3,0,0,1,0,0,0,16,0,0,1,0,0,0,0,6,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2938,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,15,0,0,241,2,0,95,0,0,0,0,0,0,0,0,0,5,35,5,0,1,0,0,0,0,0,1,2,0,0,0,14,0,0,5,0,0,0,2,0,0,3,5,0,0,0,2,0,0,1,0,0,0,47,0,0,3,0,0,0,0,41,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
2939,41,14,3,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,859,0,135,3,0,54,0,0,0,11,4,0,34,0,0,42,3,4,0,0,1,0,0,0,0,6,14,6,0,0,0,0,11,0,1,0,2,0,1,0,13,0,0,0,7,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,3,0,0,51,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10
2940,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,132,7,0,0,0,6,5,14,0,0,241,0,0,95,0,0,0,0,0,0,0,0,0,4,35,4,0,1,0,0,0,0,0,1,2,0,0,0,13,0,0,1,0,0,0,0,0,0,3,2,0,0,0,2,0,0,1,0,0,0,47,0,0,1,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
